"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"850","‚ÄòAmerica First‚Äô: President Donald Trump Brings the Rain in Inauguration Address https://t.co/pDIb8tMYwD #Islam https://t.co/3SPV5QTPdo",FALSE,0,NA,2017-01-20 19:58:27,FALSE,NA,"822533768758067200",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","TRobinsonNew",0,FALSE,FALSE,NA,NA
"851","RT @EliMatthewson: my dad is at a trump protest in nyc because he is a true hero, and so is this woman he got a snap of https://t.co/yDuvS7‚Ä¶",FALSE,0,NA,2017-01-20 19:58:27,FALSE,NA,"822533768720355328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karinaisloud",52046,TRUE,FALSE,NA,NA
"852","Sense mobile hate donald trump so much, they got a grey hound bus finna join the protest it leave at 3 o Clock stupid, dont be late",FALSE,0,NA,2017-01-20 19:58:27,FALSE,NA,"822533768690991104",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","DJHeadOne",0,FALSE,FALSE,NA,NA
"853","RT @business: Donald Trump is president. Now what? https://t.co/WqSpuXTWek via @BV https://t.co/I52mkgDpLC",FALSE,0,NA,2017-01-20 19:58:27,FALSE,NA,"822533768686796803",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sane_voices",29,TRUE,FALSE,NA,NA
"854","#US #Nation Police injured in protests, nearly 100 arrested at Trump inauguration - CNN https://t.co/A3W06bPu0K‚Ä¶ https://t.co/zFbSN7cU7f",FALSE,0,NA,2017-01-20 19:58:27,TRUE,NA,"822533768678412292",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","GoogleUSAnews",0,FALSE,FALSE,NA,NA
"855","RT @AP: PHOTO: An aerial view of the inaugurations of President Obama, above, in 2009, and President Trump, below. https://t.co/EtI8QBPDWK",FALSE,0,NA,2017-01-20 19:58:27,FALSE,NA,"822533768586100736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","djyoossouph",373,TRUE,FALSE,NA,NA
"856","RT @TheOnion: Bored Barron Trump Counts Confederate Flags In Inauguration Crowd To Pass Time https://t.co/Zu1pz566tz https://t.co/e3ex0Ku6zh",FALSE,0,NA,2017-01-20 19:58:27,FALSE,NA,"822533768552607748",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ag_sutl",5305,TRUE,FALSE,NA,NA
"857","#Day1 #MakingAmericaGreatAgain  https://t.co/xN5WqAf3P1",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533768439353344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DaisyMorant",0,FALSE,FALSE,NA,NA
"858","""Putin-Trump kiss"" ‚Äî Mindaugas Bonanu Street Art 

#Inauguration #trump #streetart https://t.co/voKQTbjDhH",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533768409923585",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","DailyHacks9",0,FALSE,FALSE,NA,NA
"859","RT @iyad_elbaghdadi: I just read an early Hitler speech (1933). Then I read a transcript of Trump's inauguration speech. Hitler comes off a‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533768409911299",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","keithmfitz",13,TRUE,FALSE,NA,NA
"860","RT @weloveknowles: ""Donald Trump is now the president of the United States"" 

USA: https://t.co/LcecJbsOel",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533768389021699",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoshLionel_",21,TRUE,FALSE,NA,NA
"861","RT @SuperheroSteel: Holy Gangstas of Gotham! Ì†ΩÌ∏≤
Donald Trump's #inauguration speech sounds familiar! (Via @Jezebel) https://t.co/NCHtwzDCa0",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533768388968449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gmansenior",25,TRUE,FALSE,NA,NA
"862","RT @courtneyknorris: Watch @NewsHour's coverage of Donald Trump's #Inauguration live on @Twitter. Join us Friday at 11 a.m. ET #DayOne http‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533768279969795",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","peternjosh134",1399,TRUE,FALSE,NA,NA
"863","Caro #Severgnini, #Trump con i suoi 10 vocaboli √® diventato Presidente Usa,te con i tuoi migliaia di vocaboli ha fatto figure da peracottaro",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533768275705857",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IoFausto",0,FALSE,FALSE,NA,NA
"864","Zootopia: Why the movie has a special meaning after the Trump¬†victory https://t.co/uYtxAna3UJ https://t.co/HPGpAI9AIW",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533768267395078",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","PhynoMyMentor",0,FALSE,FALSE,NA,NA
"865","RT @antoniodelotero: ""donald trump is the president you have to respect him"" 

me: https://t.co/2DPxC3H3IZ",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533768233816064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Uniquely_Rozayy",3711,TRUE,FALSE,NA,NA
"866","RT @BillRatchet: im leavin the united states now that trump is president i am packing my bags and moving to alaska i don't wanna live in th‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533768229621762",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Expxess",670,TRUE,FALSE,NA,NA
"867","RT @BuzzFeed: People can‚Äôt get over how much Trump sounded like Bane in his inaugural address https://t.co/e38C6aqG66 https://t.co/tvf7Hm2t‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533768212783106",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","reckless_becca",155,TRUE,FALSE,NA,NA
"868","RT @CNNPolitics: Police standoff with protesters continues in DC, where nearly 100 arrests have been made https://t.co/Bx38cFFMfo https://t‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533768191901696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nitpickbespec",88,TRUE,FALSE,NA,NA
"869","RT @williamserafino: La cifra de crecimiento econ√≥mico prometida por Trump es ilusoria: EEUU  no crece a esa tasa desde 1998, despu√©s de la‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533768166703110",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CaracasRojas",7,TRUE,FALSE,NA,NA
"870","RT @UberFacts: Donald J. Trump is officially the 45th President of the United States. https://t.co/4szHWuko7D",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533768154120193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","krivda_andrew",6170,TRUE,FALSE,NA,NA
"871","RT @jonfranks: Obama's American #Inauguration on left, Trump's #WhitesOnly #Inauguration at right. https://t.co/yb5izjJn1N",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533768128921600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Build001",190,TRUE,FALSE,NA,NA
"872","Donald Trump inauguration: US civil rights history deleted from White House website under new President‚Ä¶ https://t.co/POBhP7jp4P",FALSE,0,NA,2017-01-20 19:58:26,TRUE,NA,"822533768124702721",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","_ThePage",0,FALSE,FALSE,NA,NA
"873","@disruptj20 Democrats toasting POTUS Trump now",FALSE,0,"DisruptJ20",2017-01-20 19:58:26,FALSE,NA,"822533768124702720","797557024741527552","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","lulupink12",0,FALSE,FALSE,NA,NA
"874","RT @kylebuchanan: Pretty sure the flag-waving cover photo from Trump's new POTUS account is, uh, a picture from Barack Obama's Inauguration‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533768099561474",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kaeisgae",17872,TRUE,FALSE,NA,NA
"875","RT @Fusion: Wide open spaces on Donald Trump's #InaugurationDay. https://t.co/I0O8moW2TL",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533768074424325",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarleneDermer",13,TRUE,FALSE,NA,NA
"876","RT @_Makada_: President Trump: ""When you open your heart to patriotism there is no room for prejudice."" 

#Inauguration¬† #MAGA",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533768040906752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","we3rus",405,TRUE,FALSE,NA,NA
"877","RT @DanJGross: Crowd count is in:
Trump 2017: 250,000
Obama 2013: 1,000,000
Obama 2009: 1,800,000
#Inauguration",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533768036708354",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LastJumperFour",3303,TRUE,FALSE,NA,NA
"878","RT @Rob_Flaherty: One of the first things that Trump did as President was to make it harder for poorer borrowers to buy homes.

https://t.c‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533768036679680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ethan_v3",962,TRUE,FALSE,NA,NA
"879","RT @CloydRivers: Like it or not, Donald Trump is now President.
He‚Äôs your President.
He‚Äôs my President.
He‚Äôs our President.
Time to Make Am‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533768007270401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","madycirio",1101,TRUE,FALSE,NA,NA
"880","‚ÄòAmerica First‚Äô: President Donald Trump Brings the Rain in Inauguration Address https://t.co/N4yd2dqY0Y #Islam https://t.co/globO6hWmI",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533768007262213",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","TRobinsonNews",0,FALSE,FALSE,NA,NA
"881","RT @jonfranks: Obama's American #Inauguration on left, Trump's #WhitesOnly #Inauguration at right. https://t.co/yb5izjJn1N",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767998935040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blogalley",190,TRUE,FALSE,NA,NA
"882","I despise  trump and his policies but I also couldn't stand Obama his policies were to left and if u didn't share his opinion u were ignored",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767977902082",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","johnst130",0,FALSE,FALSE,NA,NA
"883","Obama ignored black ppl until voting time. POTUS Trump can do more for them than past 3 administrations.‚Ä¶ https://t.co/SrRrm3AKtS",FALSE,0,NA,2017-01-20 19:58:26,TRUE,NA,"822533767965315073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Belizediver88",0,FALSE,FALSE,NA,NA
"884","RT @benshapiro: Trump:
1. Power from DC to you.
2. Government will build everything, interfere in trade, guarantee you a job.
These cannot‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767948566529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nikishka",3072,TRUE,FALSE,NA,NA
"885","RT @PanAmPost_es: #√öltimoMinuto | As√≠ lleg√≥ @realDonaldTrump a la ceremonia de toma de posesi√≥n https://t.co/FOyu3IYUOx #TrumpPresidente #I‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767936012289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GusiTate",6,TRUE,FALSE,NA,NA
"886","RT @kylebuchanan: Pretty sure the flag-waving cover photo from Trump's new POTUS account is, uh, a picture from Barack Obama's Inauguration‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767906676738",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rosie_valero_",17872,TRUE,FALSE,NA,NA
"887","RT @PostGraphics: Words Donald Trump said for the first time in any U.S. inaugural address https://t.co/35FAQMgktj",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767902404608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatAdams_",5763,TRUE,FALSE,NA,NA
"888","Byron York: Dem blockade frustrating Trump team https://t.co/WNwLy81njH",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767877246977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","davekoffer",0,FALSE,FALSE,NA,NA
"889","RT @larissawaters: Under cover of Trump, Libs approve Acland #coal mine expansion on prime farmland for big donor who gave $1.5mil. The sys‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767868928001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MsDugibbley",179,TRUE,FALSE,NA,NA
"890","RT @ddale8: And here we go: Trump has taken his false campaign claim about DC crime to the official White House website. https://t.co/jIX5A‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767852068864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","caitlingrover",562,TRUE,FALSE,NA,NA
"891","RT @Laminuta: Protesta Ucizoni ante imposici√≥n de gasoducto Salina Cruz - Coatzacoalcos https://t.co/XUCRzFzNT3 #ReformaEnergetica https://‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767843684352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oaxacalibre",4,TRUE,FALSE,NA,NA
"892","RT @caroline_holian: #ImpeachUnPOTUS because trump is a fraud, ruled by Russian thugs #DemForce https://t.co/xxqFQIa06H",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767814348802",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","julezkirkman",15,TRUE,FALSE,NA,NA
"893","RT @GordMacey: Bold prediction : Trump won't wipe Radical Islamic Terrorism off the face of the earth.",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767793430529",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MParadiso",1,TRUE,FALSE,NA,NA
"894","Trump made The People the central figures of his campaign by declaring #AmericaFirst and it's an HONOR to have him‚Ä¶ https://t.co/4MSs4AI1mF",FALSE,0,NA,2017-01-20 19:58:26,TRUE,NA,"822533767759855617",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Edvard_Greig",0,FALSE,FALSE,NA,NA
"895","RT @Chrisisi: Ì†ºÌæ∂ Oooh Donald Trump's a tosser,
He wears lots of fake tan,
And if you throw a brick at him, 
He'll blame a Mexican Ì†ºÌæ∂",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767743021056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laurenbethany14",9,TRUE,FALSE,NA,NA
"896","RT @Breaking911: Anti-Trump protesters block men in Air Force uniforms from entering the #Inauguration checkpoint.

https://t.co/ZAhpnb3pGN",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767730462727",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JacobMotes",2545,TRUE,FALSE,NA,NA
"897","anti-Trump protest TN  apitol https://t.co/CA1e94V4HT",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767730462725",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndySher1",0,FALSE,FALSE,NA,NA
"898","Are you ready if the Trump rally fades? How  to know how much risk you can stand https://t.co/ejre4YJRlb #TopStories",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767726333954",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Frontpagewire",0,FALSE,FALSE,NA,NA
"899","RT @Lsax_235: ""Trump is becoming president tomorrow. We voted for him as a country and we need to accept it"" https://t.co/QtGXr20CUa",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767722102785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sierrraaannn",26572,TRUE,FALSE,NA,NA
"900","RT @ForeignPolicy: A polarized United States and its anxious allies may have found little solace in Donald Trump's inaugural address. https‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767680131072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JonasSylvest",31,TRUE,FALSE,NA,NA
"901","RT @arhasz: .@Uber HQ is still shut down. Resistance to #Trump means firm opposition, not collaboration. #HellNawGuration #DisruptJ20 #120h‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767634022405",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Flo4Davis",178,TRUE,FALSE,NA,NA
"902","RT @BraddJaffy: Here's Rick Perry blowing a bubble with his gum behind President Trump as the rabbi spoke https://t.co/zrvrINKISs",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767617216520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","framu1",984,TRUE,FALSE,NA,NA
"903","Breitbart: Obama Delivers Private Letter to Trump as Clinton, Bush Letters Made Public https://t.co/EdtfVe0Qyx https://t.co/5oD7tq0YNR",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767554301955",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","TCANewsFeed",0,FALSE,FALSE,NA,NA
"904","Donald Trump inauguration: US civil rights history deleted from White House website under new President‚Ä¶ https://t.co/PIyUzR4uLJ",FALSE,0,NA,2017-01-20 19:58:26,TRUE,NA,"822533767554273281",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","_dpaj",0,FALSE,FALSE,NA,NA
"905","RT @MarkDice: LIBERALS, YOUR REIGN OF TERROR WILL SOON BE OVER.  THERE'S A NEW SHERIFF  COMING TO TOWN, AND SOON YOU WILL CALL HIM PRESIDEN‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767541780484",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ryanveguilla32",473,TRUE,FALSE,NA,NA
"906","RT @nytimes: 10 times Donald Trump spread fake news https://t.co/eRpPLsEEL3",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767512391684",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThePeterMissile",952,TRUE,FALSE,NA,NA
"907","RT @JakeSherman: Trump smiles as Roy blunt tells him that the center of the city is the Capitol. Not the White House.",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767482998792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MiguelAyala312",8,TRUE,FALSE,NA,NA
"908","RT @ABC: President Obama kisses First Lady Michelle Obama on the cheek as they await Pres.-elect Trump and Melania Trump's arrival at White‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767470444545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shyfoxglove",3911,TRUE,FALSE,NA,NA
"909","RT @EmekaGift: Nigerian military killed over 20 unarmed #Biafrans celebrating President Donald John Trump #Inauguration ceremony.... God Bl‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767411757056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundayobaji1",131,TRUE,FALSE,NA,NA
"910","RT @chileno_libre: Yo creo que a esta se la va a llevar Trump es super avisp√° https://t.co/xd2kn953Je",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767399174145",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","IceMinina",3,TRUE,FALSE,NA,NA
"911","RT @JamieFord: Trump plans to stop funding for the National Endowment for the Arts. The NEA budget is $148 million. Trump's inauguration co‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767357235201",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","1CathyC",4819,TRUE,FALSE,NA,NA
"912","RT @Jezebel: Donald Trump plagiarized Bane in his #inauguration speech: https://t.co/Vt3tISj9s9 https://t.co/sSjkx7vcRJ",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767352946689",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moombamuffin",9014,TRUE,FALSE,NA,NA
"913","Everyone should come to terms with reality. If people paid attention to Trump, they'd actually behave themselves an‚Ä¶ https://t.co/4tdtz6Y6gi",FALSE,0,NA,2017-01-20 19:58:26,TRUE,NA,"822533767319474176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Leon_ross93",0,FALSE,FALSE,NA,NA
"914","RT @CGBPosts: Trump just became president and the LGBT section of the White House's site is already gone https://t.co/S50zJnarED",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767306891265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsjust_pita",1444,TRUE,FALSE,NA,NA
"915","RT @Tanja_000: RT - Barack Obama.
LIKE - Donald Trump.

Ì†ΩÌ±ë https://t.co/iCCD8sfRPL",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767285927936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dagisnati",90,TRUE,FALSE,NA,NA
"916","RT @SDuncovered: Donald Trump's speech

used the word ""we"" 45 times

and the word ""I"" three times

#inauguration",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767222951939",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BellaLolaGirl",864,TRUE,FALSE,NA,NA
"917","RT @Chloey001: asker indi sokaƒüa hobaaaa #ABD #Trump",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767197786112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Funquityo",5,TRUE,FALSE,NA,NA
"918","RT @ColeLedford11: It has been 77 minutes since Trump was sworn in and he has removed mention of LGBTQ people and protections from governme‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767197757441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jlombard23",4922,TRUE,FALSE,NA,NA
"919","RT @NASA: In honor of the Inauguration of President Trump, here are archive images of Washington, D.C., from space. #inauguration #inaugura‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767172653061",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","guttka",1232,TRUE,FALSE,NA,NA
"920","A mulher na @recordnews j√° repetiu mil vezes que o discurso do Trump foi agressivo",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767172620292",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","Mateus_sem_TH",0,FALSE,FALSE,NA,NA
"921","RT @TheDailyEdge: Trump: ""We will follow two simple rules: Buy American and Hire American.""*

*Offer not valid for Trump brands https://t.c‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767164215298",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blankallday",641,TRUE,FALSE,NA,NA
"922","RT @katemather: Trump's https://t.co/N5Ux96OZpf has page on law enforcement: crime, the wall and ""dangerous anti-police atmosphere."" https:‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767160090624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Leeeeeeezus",51,TRUE,FALSE,NA,NA
"923","RT @latimesent: Judd Apatow: 'I have zero optimism' about Trump's presidency https://t.co/1RzZWaKrbx https://t.co/FvlKRV6Cyn",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767155904512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","crazyboutNYC",7,TRUE,FALSE,NA,NA
"924","RT @ChriStylezz: You know what kind of evil Donald Trump gotta be to bring these people out the woods https://t.co/SDxULOkxJ6",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767147454469",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","purpleprici",21661,TRUE,FALSE,NA,NA
"925","RT @TheNextWeb: What does a Trump presidency mean for tech? ...It's complicated #inauguration https://t.co/1y6xYprrbl https://t.co/p8FacvqV‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767113961472",NA,"<a href=""https://twitter.com/SBarajasi1"" rel=""nofollow"">SBarajasi1</a>","SBarajasi1",24,TRUE,FALSE,NA,NA
"926","RT @thiago_p: Cantora do Kaoma assassinada
Rebeli√£o no RN
Cai avi√£o com ministro
Trump chega em Washington pra assumir Casa Branca
https://‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767097159680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","umafasofredora",824,TRUE,FALSE,NA,NA
"927","RT @igorvolsky: What this means: 1M homebuyers would have saved $500/year. Trump suspended the cut, making it more expensive for Americans‚Ä¶",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767084601345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Raygmorris",1412,TRUE,FALSE,NA,NA
"928","RT @abgran: Forventning om at Trump kutter all offentlig st√∏tte til kultur #kulturpolitikk #kultur https://t.co/szcQ71eLNk",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767046774784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fru_lou",3,TRUE,FALSE,NA,NA
"929","RT @Breaking911: Riot police move in on anti-Trump protesters; fire more tear gas and flash-bangs.

https://t.co/5BbCWz3WOm",FALSE,0,NA,2017-01-20 19:58:26,FALSE,NA,"822533767038386176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","burcyuc",86,TRUE,FALSE,NA,NA
